DateTime,Site_Name,TotalFiles,TotalLocalStorage,TotalWebSQL,TotalIndexedDB,LST_set_FuD,LST_set_IfS,LST_set_For,LST_set_Whi,LST_set_DoW,LST_set_Swt,LST_set_Try,LST_set_Var,LST_set_FuE,LST_set_Blo,LST_set_Tot,LST_set_ToS,LST_get_FuD,LST_get_IfS,LST_get_For,LST_get_Whi,LST_get_DoW,LST_get_Swt,LST_get_Try,LST_get_Var,LST_get_FuE,LST_get_Blo,LST_get_Tot,LST_get_ToS,LST_rmv_FuD,LST_rmv_IfS,LST_rmv_For,LST_rmv_Whi,LST_rmv_DoW,LST_rmv_Swt,LST_rmv_Try,LST_rmv_Var,LST_rmv_FuE,LST_rmv_Blo,LST_rmv_Tot,LST_rmv_ToS,WSQ_exe_FuD,WSQ_exe_IfS,WSQ_exe_For,WSQ_exe_Whi,WSQ_exe_DoW,WSQ_exe_Swt,WSQ_exe_Try,WSQ_exe_Var,WSQ_exe_FuE,WSQ_exe_Blo,WSQ_exe_Tot,WSQ_exe_ToS,WSQ_upd_FuD,WSQ_upd_IfS,WSQ_upd_For,WSQ_upd_Whi,WSQ_upd_DoW,WSQ_upd_Swt,WSQ_upd_Try,WSQ_upd_Var,WSQ_upd_FuE,WSQ_upd_Blo,WSQ_upd_Tot,WSQ_upd_ToS,WSQ_del_FuD,WSQ_del_IfS,WSQ_del_For,WSQ_del_Whi,WSQ_del_DoW,WSQ_del_Swt,WSQ_del_Try,WSQ_del_Var,WSQ_del_FuE,WSQ_del_Blo,WSQ_del_Tot,WSQ_del_ToS,IDB_add_FuD,IDB_add_IfS,IDB_add_For,IDB_add_Whi,IDB_add_DoW,IDB_add_Swt,IDB_add_Try,IDB_add_Var,IDB_add_FuE,IDB_add_Blo,IDB_add_Tot,IDB_add_ToS,IDB_get_FuD,IDB_get_IfS,IDB_get_For,IDB_get_Whi,IDB_get_DoW,IDB_get_Swt,IDB_get_Try,IDB_get_Var,IDB_get_FuE,IDB_get_Blo,IDB_get_Tot,IDB_get_ToS,IDB_geA_FuD,IDB_geA_IfS,IDB_geA_For,IDB_geA_Whi,IDB_geA_DoW,IDB_geA_Swt,IDB_geA_Try,IDB_geA_Var,IDB_geA_FuE,IDB_geA_Blo,IDB_geA_Tot,IDB_geA_ToS,IDB_del_FuD,IDB_del_IfS,IDB_del_For,IDB_del_Whi,IDB_del_DoW,IDB_del_Swt,IDB_del_Try,IDB_del_Var,IDB_del_FuE,IDB_del_Blo,IDB_del_Tot,IDB_del_ToS
2019-02-02 05:39:26,qanonposts.com,9,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,45,0,29,59,4,21,4,0,0,2,9,30,94,0,50,164,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,2,2,9,57,0,28,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:40:50,qantas.com,36,64,0,724,4,15,0,0,0,0,11,8,44,0,18,82,6,18,0,0,0,0,7,21,60,0,29,112,8,7,0,0,0,0,6,4,37,0,17,62,40,12,10,0,0,3,2,17,173,0,79,257,129,129,15,0,0,8,25,197,970,0,403,1473,0,4,0,0,0,0,0,0,8,0,4,12,96,93,15,0,0,8,8,55,539,0,238,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:41:14,qaru.site,7,9,0,394,0,1,0,0,0,0,6,4,9,0,4,20,0,1,0,0,0,0,3,3,5,0,2,12,0,1,0,0,0,0,5,4,9,0,3,19,8,15,2,0,0,4,23,28,135,0,35,215,20,77,3,0,0,0,70,291,818,0,266,1279,0,0,0,0,0,0,0,0,0,0,0,0,16,37,5,0,0,0,27,39,263,0,93,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:41:26,qatarairways.com,18,5,0,1165,1,0,0,0,0,0,0,0,2,0,1,3,1,1,0,0,0,0,1,1,5,0,2,9,2,0,0,0,0,0,0,0,4,0,2,6,3,41,5,0,0,0,0,849,929,0,852,1827,28,156,47,0,0,1,10,280,567,0,290,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,21,70,0,23,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:41:54,qatarliving.com,25,24,0,488,0,4,0,0,0,0,1,8,23,0,8,36,0,3,0,0,0,0,0,12,23,0,8,38,0,2,0,0,0,0,1,8,23,0,8,34,13,50,11,3,0,1,1,22,202,0,100,303,61,142,6,3,0,0,2,55,481,0,253,750,1,19,5,1,0,0,1,0,31,0,15,58,21,98,15,2,0,5,3,28,261,0,120,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:42:32,qbtc.com,5,4,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,10,5,34,4,0,0,0,0,16,710,0,176,769,25,34,1,0,1,0,1,45,467,0,182,574,0,0,0,0,0,0,0,0,0,0,0,0,20,43,24,0,0,0,1,32,604,0,168,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:43:01,qcloud.com,19,31,0,558,4,10,0,0,0,0,11,7,29,0,12,61,3,7,0,0,0,0,7,10,29,0,12,56,3,3,0,0,0,0,7,4,16,0,7,33,12,27,12,0,0,0,0,55,176,0,82,282,91,212,50,0,1,4,2,168,1034,0,373,1562,1,6,0,0,0,0,0,8,22,0,7,37,36,39,15,0,0,0,0,32,291,0,96,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:43:03,qconcursos.com,11,3,0,1,0,0,0,0,0,0,1,0,2,0,2,3,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:43:17,qdaily.com,6,11,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8,28,0,10,39,0,0,0,0,0,0,1,1,3,0,1,5,1,7,4,0,0,0,0,6,71,0,22,89,8,40,22,0,1,0,0,26,298,0,101,395,0,0,0,0,0,0,0,0,0,0,0,0,15,29,4,0,0,0,5,6,170,0,53,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:43:17,qeqeqe.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:43:18,qidian.com,3,4,0,1,2,2,0,0,0,0,2,0,2,0,2,8,2,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:43:18,qihoo.com,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:43:33,qiita.com,10,9,0,185,0,1,0,0,0,0,3,1,7,0,3,12,0,0,0,0,0,0,4,4,12,0,4,20,0,0,0,0,0,0,2,1,6,0,2,9,3,10,5,0,0,0,0,27,52,0,29,97,14,43,37,0,0,1,9,65,198,0,103,367,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,25,134,0,53,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:43:37,qiku.com,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,0,0,1,40,0,19,51,0,6,1,0,0,0,0,3,68,0,41,78,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,0,0,0,3,3,42,0,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:43:39,qingdaonews.com,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:44:10,qingting.fm,7,94,0,299,11,12,0,0,0,0,6,16,80,0,33,125,14,15,7,0,0,7,3,50,126,0,44,222,3,4,0,0,0,0,5,12,46,0,17,70,1,4,2,0,0,0,1,2,31,0,14,41,19,29,51,0,1,49,2,148,397,0,163,696,0,0,0,0,0,0,0,0,1,0,1,1,18,38,7,0,0,1,1,21,262,0,121,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:44:21,qip.ru,28,15,0,127,0,2,0,0,0,0,2,2,4,0,3,10,1,6,1,0,0,0,3,6,14,0,10,31,0,1,0,0,0,0,1,2,3,0,2,7,0,3,0,0,0,1,0,1,10,0,3,15,12,31,2,0,0,1,7,65,177,0,80,295,0,0,0,0,0,0,0,0,0,0,0,0,10,39,4,0,0,0,6,15,110,0,44,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:44:30,qiushibaike.com,12,32,0,113,0,7,0,0,0,0,13,3,20,0,12,43,0,6,0,0,0,0,9,8,21,0,12,44,0,4,0,0,0,0,6,1,15,0,8,26,3,9,4,0,0,0,2,1,51,0,24,70,0,11,1,0,0,0,11,11,105,0,60,139,0,0,0,0,0,0,0,0,0,0,0,0,6,33,6,0,0,1,11,6,61,0,29,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:44:49,qiyas.sa,17,92,0,119,48,24,0,0,0,0,8,2,30,0,36,112,60,38,2,0,0,0,0,18,16,0,36,134,32,8,2,0,0,0,2,0,8,0,20,52,3,9,7,0,0,0,0,21,41,0,23,81,16,41,37,0,0,1,2,48,136,0,76,281,0,0,0,0,0,0,0,0,0,0,0,0,12,12,5,0,0,0,1,11,37,0,20,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:44:50,qiyukf.com,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:44:53,qlwb.com.cn,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:44:58,qnap.com,21,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,0,0,0,0,23,49,0,27,90,18,39,37,0,0,1,1,41,140,0,71,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,31,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:45:16,qobuz.com,16,16,0,642,0,1,0,0,0,0,3,3,19,0,6,26,0,1,0,0,0,0,1,8,18,0,6,28,0,1,0,0,0,0,2,1,12,0,4,16,39,61,13,0,0,0,7,185,369,0,219,674,51,226,52,0,0,2,19,345,864,0,382,1559,0,0,0,0,0,0,0,0,0,0,0,0,4,25,4,0,0,0,1,8,120,0,41,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:45:26,qoo10.jp,12,3,0,222,0,1,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,1,0,1,0,1,3,37,61,9,0,0,0,14,24,169,0,148,314,12,44,38,0,0,1,1,40,117,0,67,253,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,13,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:45:34,qoo10.sg,12,3,0,167,0,1,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,1,0,1,0,1,3,35,67,4,0,0,0,14,6,172,0,160,298,0,9,1,0,0,0,0,1,7,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:45:46,qoolquiz.com,18,28,0,198,1,7,0,0,0,0,5,3,19,0,10,35,0,5,0,0,0,0,0,5,19,0,8,29,1,7,0,0,0,0,4,3,21,0,10,36,3,2,3,0,0,0,0,5,27,0,16,40,22,8,1,0,0,0,21,56,192,0,106,300,0,0,0,0,0,0,0,0,6,0,2,6,15,21,5,0,0,0,11,33,167,0,74,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:45:58,qpdownload.com,5,3,0,269,0,1,0,0,0,0,1,1,2,0,1,5,0,1,0,0,0,0,1,1,2,0,1,5,0,1,0,0,0,0,1,1,2,0,1,5,6,12,1,0,0,2,2,3,34,0,13,60,17,60,3,0,0,0,10,192,527,0,195,809,0,0,0,0,0,0,0,0,0,0,0,0,10,30,3,0,0,0,6,9,137,0,61,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:45:58,qpic.cn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:07,qq.com,18,37,0,111,5,11,0,0,0,0,3,8,43,0,16,70,5,7,0,0,0,0,0,8,42,0,15,62,0,5,0,0,0,0,1,5,14,0,6,25,1,9,0,0,0,0,0,8,32,0,13,50,11,25,0,0,0,0,0,47,137,0,67,220,0,0,0,0,0,0,0,0,0,0,0,0,11,37,2,0,0,0,3,21,112,0,31,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:07,qqbaobao.com,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:09,qqc.co,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,19,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:09,qqnz.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:27,qr-code-generator.com,17,5,0,199,1,0,0,0,0,0,2,1,5,0,2,9,2,0,1,0,0,0,1,4,8,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,4,19,6,0,0,0,0,24,81,0,39,134,18,58,38,0,0,4,1,78,238,0,111,435,0,0,0,0,0,0,0,0,0,0,0,0,25,21,5,0,0,3,4,17,96,0,49,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:29,qt86.com,12,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:30,qu.la,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:32,quanjing.com,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:34,quantrimang.com,7,1,0,23,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,2,18,45,0,21,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:52,quasa.io,10,1,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,17,9,0,0,0,0,5,117,0,40,156,30,35,19,0,0,0,1,20,330,0,138,435,0,0,0,0,0,0,0,0,1,0,1,1,29,31,11,0,0,0,0,5,151,0,58,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:53,queensu.ca,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:46:59,querystorm.com,8,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,1,0,0,0,0,3,40,0,18,79,4,5,0,0,0,1,0,20,73,0,31,103,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,4,38,0,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:47:01,quia.com,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,2,44,0,23,56,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:47:22,quickanddirtytips.com,17,6,0,196,0,1,0,0,0,0,2,0,7,0,3,10,0,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,4,0,2,6,1,15,7,1,0,0,0,10,75,0,37,109,10,39,13,0,0,0,1,41,181,0,100,285,0,0,0,0,0,0,0,0,0,0,0,0,6,48,5,0,0,0,4,15,135,0,59,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:47:39,quickheal.co.in,22,67,0,223,0,5,0,0,0,0,1,1,71,0,19,78,0,2,0,0,0,0,2,1,108,0,29,113,1,1,0,0,0,0,1,0,71,0,19,74,4,27,4,0,0,0,0,19,88,0,46,142,4,54,1,0,0,0,1,21,190,0,121,271,0,0,0,0,0,0,0,0,0,0,0,0,13,75,9,0,0,0,4,13,138,0,56,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:48:00,quickheal.com,26,68,0,320,1,5,0,0,0,0,2,1,73,0,20,82,0,2,0,0,0,0,2,1,108,0,29,113,1,1,0,0,0,0,1,0,71,0,19,74,24,30,4,0,0,0,0,24,176,0,73,258,46,55,1,0,0,0,1,31,296,0,170,430,0,0,0,0,0,0,0,0,0,0,0,0,23,84,10,0,0,0,4,13,205,0,77,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:48:00,quickmeme.com,4,14,0,2,6,14,0,0,0,0,0,0,6,0,6,26,8,16,0,0,0,0,0,0,3,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:48:02,quickteller.com,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-02-02 05:48:28,quidco.com,14,17,0,632,0,1,0,0,0,0,4,4,22,0,7,31,0,1,0,0,0,0,1,8,18,0,6,28,0,1,0,0,0,0,2,1,12,0,4,16,15,17,13,0,0,1,2,88,189,0,103,325,72,126,49,0,0,3,11,403,1221,0,464,1885,0,0,0,0,0,0,0,0,0,0,0,0,13,28,7,0,0,0,3,12,185,0,65,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
